Node,Element Type,BACnet Object Name,BACnet Object Identifier,Text,Link Target,Center X,Center Y,Left,Top,Width,Height,Center X %,Center Y %,Hidden,Note
474,Value Display,NAE6/Field Bus2.FEC-CH7.CH7TWR-T1,AI:3026980,,,1350.0,416.5,1334.8,409.2,30.4,14.5,77.85,52.26,,
475,Value Display,NAE6/Field Bus1.FEC-TRT.TWHWS-T,AI:3052999,,,146.0,650.5,131.2,643.2,29.6,14.5,8.42,81.62,,
476,Value Display,NAE6/Field Bus1.CH3-BACnet.AV-112,AV:3054141,,,294.0,327.5,274.8,321.4,38.3,12.2,16.96,41.09,,
477,Value Display,NAE6/Field Bus1.FEC-AH1.CWMU-V2,AO:3086300,,,542.0,52.5,513.1,46.7,57.8,11.6,31.26,6.59,,
478,Value Display,NAE6/Field Bus1.FEC-TP.Parameters.TW1-FLOW,AV:3091632,,,746.0,493.5,703.0,484.6,86.0,17.8,43.02,61.92,,
479,Value Display,NAE6/Field Bus2.CH7-BACnet.AV-19,AV:3038590,,,1479.0,235.5,1466.4,228.4,25.1,14.2,85.29,29.55,,
480,Value Display,NAE6/Field Bus1.FEC-TP.Parameters.TWFlow-CH9-GPMSP,AV:3091523,,,639.0,442.5,620.2,436.0,37.5,13.0,36.85,55.52,,
481,Value Display,NAE6/Field Bus1.TF3-KW.AI-5,AI:3053951,,,453.0,538.5,438.4,530.5,29.2,16.0,26.12,67.57,,
482,Text Label,,,CELL 7 NDX,,1560.2,576.8,1529.7,569.2,61.0,15.0,89.98,72.37,,
483,Value Display,NAE6/Field Bus2.CH8-BACnet.AV-13,AV:3038651,,,1680.9,290.5,1665.7,283.2,30.4,14.5,96.94,36.45,,
484,Value Display,NAE6/Field Bus1.FEC-TP.Parameters.TW1-CELL3-NDX,AV:3091630,,,115.0,600.5,100.7,593.6,28.6,13.8,6.63,75.35,,
485,Value Display,NAE6/Field Bus2.FEC-CH8.CP8-SS,BO:3027008,,,1551.0,199.5,1538.4,192.7,25.1,13.6,89.45,25.03,,
486,Value Display,NAE6/Field Bus1.LP1-KW.AI-5,AI:3053431,,,635.0,149.5,620.4,141.5,29.2,16.0,36.62,18.76,,
487,Value Display,NAE6/Field Bus2.FEC-AHU2.CLG-VLV,AO:3027038,,,1583.0,121.5,1556.2,115.9,53.6,11.2,91.29,15.24,,
488,Text Label,,,kW/Ton,,462.0,307.5,447.0,302.5,30.0,10.0,26.64,38.58,,
489,Value Display,NAE6/Field Bus1.CH3-BACnet.AV-40,AV:3054122,,,294.0,339.5,274.8,333.4,38.3,12.2,16.96,42.6,,
490,Value Display,NAE6/Field Bus2.FEC-CH6.CH6TW-V,AO:3026961,,,1251.0,406.5,1223.0,400.7,55.9,11.6,72.15,51.0,,
491,Value Display,NAE6/Field Bus1.FEC-TF.TW7S-T,AI:3054416,,,1312.0,671.5,1297.2,664.2,29.6,14.5,75.66,84.25,,
492,Value Display,NAE6/Field Bus2.FEC-CH8.CH8S-T,AI:3027001,,,1662.0,227.5,1646.8,220.2,30.4,14.5,95.85,28.54,,
493,Value Display,NAE6/Field Bus1.FEC-TF.TF7-SS,BO:3054409,,,1355.0,528.5,1340.2,522.2,29.6,12.5,78.14,66.31,,
494,Value Display,NAE6/Field Bus1.FEC-TP.TWMU2-F,AI:3052905,,,712.0,688.5,691.3,682.2,41.5,12.5,41.06,86.39,,
495,Text Label,,,Phase 2 TW-Flow,,922.0,477.5,875.5,470.0,93.0,15.0,53.17,59.91,,
496,Value Display,NAE6/Field Bus1.FEC-LP.LP4-SC,AO:3052992,,,797.4,191.5,781.0,185.2,32.8,12.5,45.99,24.03,,
497,Value Display,NAE6/Field Bus2.FEC-CH7.CH7-STMBLW-V,AO:3036402,,,1469.0,311.5,1455.4,304.4,27.3,14.2,84.72,39.08,,
498,Value Display,NAE6/Field Bus1.FEC-TP.Parameters.TW2-CELL7-NDX,AV:3101084,,,1615.2,577.8,1600.9,570.9,28.6,13.8,93.15,72.49,,
499,Value Display,NAE6/Field Bus1.FEC-AH1.BP1-SS,BO:3052855,,,168.0,61.5,153.2,55.2,29.6,12.5,9.69,7.72,,
500,Value Display,NAE6/Field Bus2.FEC-CH7.Parameters.Alarm Reset,MV:3027129,,,1415.0,452.5,1401.8,447.0,26.5,11.0,81.6,56.78,,
501,Value Display,NAE6/Field Bus1.FEC-TP.TP9-SC,AO:3096947,,,641.0,597.5,626.2,591.2,29.6,12.5,36.97,74.97,,
502,Value Display,NAE6/Field Bus1.FEC-CH2.CH2-ENABLE,BO:3052933,,,195.0,379.5,179.7,374.4,30.5,10.2,11.25,47.62,,
503,Text Label,,,kW/Ton,,596.0,345.5,581.0,340.5,30.0,10.0,34.37,43.35,,
504,Value Display,NAE6/Field Bus2.FEC-CH5.CH5TWR-T,AI:3026939,,,1121.0,447.5,1105.8,440.2,30.4,14.5,64.65,56.15,,
505,Value Display,NAE6/Field Bus1.FEC-TF.TW3R-T,AI:3054359,,,446.0,688.5,433.1,681.2,25.8,14.5,25.72,86.39,,
506,Value Display,NAE6/Field Bus1.FEC-TP.TWMU1-F,AI:3052906,,,712.0,662.5,691.3,656.2,41.5,12.5,41.06,83.12,,
507,Value Display,NAE6/Field Bus1.FEC-TP.TP1-SS,BO:3052911,,,684.0,583.5,669.2,577.2,29.6,12.5,39.45,73.21,,
508,Value Display,NAE6/Field Bus2.FEC-CH8.Parameters.CH8-sRATE,AV:3027160,,,1557.6,300.5,1544.0,293.9,27.2,13.1,89.83,37.7,,
509,Value Display,NAE6/Field Bus2.FEC-CH6.Parameters.Alarm Reset,MV:3027085,,,1265.4,334.0,1252.2,328.5,26.5,11.0,72.98,41.91,,
510,Value Display,NAE6/Field Bus1.FEC-TP.TP5-SS,BO:3054376,,,894.0,583.5,879.2,577.2,29.6,12.5,51.56,73.21,,
511,Value Display,NAE6/Field Bus1.FEC-TF.TF4-SS,BO:3052886,,,513.0,532.5,498.2,526.2,29.6,12.5,29.58,66.81,,
512,Text Label,,,TWMU2,,671.0,692.5,652.5,685.0,37.0,15.0,38.7,86.89,,
513,Value Display,NAE6/Field Bus1.FEC-AH1.CLG-VLV,AO:3052866,,,184.0,119.5,157.2,113.9,53.6,11.2,10.61,14.99,,
514,Value Display,NAE6/Field Bus1.FEC-CH4.CP4-SS,BO:3054328,,,440.0,208.5,426.6,203.4,26.8,10.2,25.37,26.16,,
515,Text Label,,,SP,,635.0,428.5,627.0,420.5,16.0,16.0,36.62,53.76,,
516,Value Display,NAE6/Field Bus1.CH4-BACnet.AV-5,AV:3054160,,,504.0,231.5,491.4,224.4,25.1,14.2,29.07,29.05,,
517,Value Display,NAE6/Field Bus1.CGM-CH9.Parameters.CH9-eRATE,AV:3096012,,,565.6,343.5,552.0,336.9,27.2,13.1,32.62,43.1,,
518,Value Display,NAE6/Field Bus2.FEC-CH7.CH7TWR-T2,AI:3026968,,,1341.0,460.5,1325.8,453.2,30.4,14.5,77.34,57.78,,
519,Value Display,NAE6/Field Bus1.FEC-CH1.Parameters.Alarm Reset,MV:3054476,,,139.0,334.5,125.8,329.0,26.5,11.0,8.02,41.97,,
520,Value Display,NAE6/Field Bus1.FEC-CH4.CH4-ENABLE,BO:3052963,,,433.0,380.5,417.7,375.4,30.5,10.2,24.97,47.74,,
521,Text Label,,,CELL 4 NDX,,60.0,615.5,29.5,608.0,61.0,15.0,3.46,77.23,,
522,Value Display,NAE6/Field Bus1.VAV-1.OCC-S,BI:3054264,,,65.8,163.5,33.0,156.0,65.6,15.1,3.79,20.51,,
523,Value Display,NAE6/Field Bus1.FEC-TP.Parameters.TW2-CELL6-NDX,AV:3101085,,,1615.2,562.8,1600.9,555.9,28.6,13.8,93.15,70.61,,
524,Value Display,NAE6/Field Bus1.FEC-TF.TWS-T2,AI:3054406,,,1028.5,467.5,1011.0,460.2,35.0,14.5,59.31,58.66,,
525,Value Display,NAE6/Field Bus2.FEC-CH8.CH8TWR-T2,AI:3026995,,,1554.0,460.5,1538.8,453.2,30.4,14.5,89.62,57.78,,
526,Value Display,NAE6/Field Bus1.FEC-TP.TP3-SS,BO:3052913,,,769.0,583.5,754.2,577.2,29.6,12.5,44.35,73.21,,
527,Value Display,NAE6/Field Bus1.FEC-TRT.THWP-SC,AO:3053011,,,179.0,764.5,164.2,758.2,29.6,12.5,10.32,95.92,,
528,Value Display,NAE6/Field Bus1.FEC-CH1.Parameters.CH1-%LOAD,AV:3054469,,,87.1,291.5,63.0,284.9,48.2,13.1,5.02,36.57,,
529,Text Label,,,CELL 6 NDX,,1560.2,561.8,1529.7,554.2,61.0,15.0,89.98,70.48,,
530,Value Display,NAE6/Field Bus1.FEC-TP.Parameters.TWFlow-YK-GPMSP,AV:3091526,,,468.0,409.5,449.2,403.0,37.5,13.0,26.99,51.38,,
531,Value Display,NAE6/Field Bus2.FEC-CH7.Parameters.CH7-sRATE,AV:3027119,,,1346.6,300.5,1333.0,293.9,27.2,13.1,77.66,37.7,,
532,Value Display,NAE6/Field Bus1.FEC-TP.TW-V3,BO:3091827,,,452.0,748.5,434.1,743.6,35.7,9.8,26.07,93.91,,
533,Text Label,,,Total TW-Flow,,838.0,406.4,799.5,398.9,77.0,15.0,48.33,50.99,,
534,Text Label,,,MINLP-DP,,903.0,41.5,878.5,34.5,49.0,14.0,52.08,5.21,,
535,Value Display,NAE6/Field Bus2.FEC-CH8.CP8-SC,AO:3027006,,,1576.0,199.5,1563.4,192.7,25.1,13.6,90.89,25.03,,
536,Value Display,NAE6/Field Bus1.FEC-AH1.Parameters.OA-WB2,AV:3055111,,,1323.0,81.5,1305.2,72.4,35.7,18.1,76.3,10.23,,
537,Value Display,NAE6/Field Bus2.FEC-CH5.CP5-SC,AO:3026945,,,1093.0,216.5,1079.6,211.4,26.8,10.2,63.03,27.16,,
538,Value Display,NAE6/Field Bus1.FEC-TP.TWMU3-F,AI:3054389,,,975.0,689.5,954.3,683.2,41.5,12.5,56.23,86.51,,
539,Value Display,NAE6/Field Bus2.FEC-CH7.CP7-SC,AO:3026986,,,1361.0,201.5,1348.4,194.7,25.1,13.6,78.49,25.28,,
540,Value Display,NAE6/Programming.Data Points.PRIM-F2,AV:3052136,,,442.0,143.5,406.2,135.0,71.5,17.0,25.49,18.01,,
541,Value Display,NAE6/Field Bus1.CGM-CH9.CH9-HAND,BI:3095988,,,593.0,405.0,577.7,399.9,30.5,10.2,34.2,50.82,,
542,Value Display,NAE6/Field Bus1.FEC-AH1.BCWR-T1,AI:3052842,,,134.0,116.5,119.2,109.2,29.6,14.5,7.73,14.62,,
543,Value Display,NAE6/Field Bus1.FEC-TP.Parameters.TW2-CELL8-NDX,AV:3101086,,,1615.2,592.8,1600.9,585.9,28.6,13.8,93.15,74.37,,
544,Value Display,NAE6/Field Bus1.FEC-TP.Parameters.TW1-CELL2-NDX,AV:3091627,,,115.0,585.5,100.7,578.6,28.6,13.8,6.63,73.46,,
545,Value Display,NAE6/Field Bus1.FEC-TP.Parameters.TW-FLOW,AV:3092179,,,838.0,423.5,795.0,414.6,86.0,17.8,48.33,53.14,,
546,Value Display,NAE6/Field Bus1.FEC-TF.Parameters.TW1-TWST-SP,AV:3091704,,,162.0,522.5,140.8,514.0,42.4,17.0,9.34,65.56,,
547,Text Label,,,CELL 3 NDX,,60.0,599.5,29.5,592.0,61.0,15.0,3.46,75.22,,
548,Value Display,NAE6/Field Bus2.FEC-CH7.CH7TW-F,AI:3026982,,,1278.0,431.5,1258.5,424.0,39.0,15.0,73.7,54.14,,
549,Value Display,NAE6/Field Bus1.TF2-KW.AI-5,AI:3053908,,,367.0,538.5,352.4,530.5,29.2,16.0,21.16,67.57,,
550,Text Label,,,TWMU1,,671.0,666.5,652.5,659.0,37.0,15.0,38.7,83.63,,
551,Value Display,NAE6/Programming.Data Points.TF-KWpTon,AV:3018943,,,716.0,405.5,699.6,398.0,32.7,15.1,41.29,50.88,,
552,Text Label,,,Tower 2 Evaporation,,956.0,641.5,913.5,627.0,85.0,29.0,55.13,80.49,,
553,Value Display,NAE6/Field Bus2.CH7-BACnet.AV-12,AV:3038568,,,1473.9,362.5,1458.7,355.2,30.4,14.5,85.0,45.48,,
554,Value Display,NAE6/Field Bus1.FEC-TRT.TWHXSTM-V,AO:3053013,,,168.0,715.4,154.7,709.2,26.7,12.2,9.69,89.76,,
555,Value Display,NAE6/Field Bus1.FEC-TF.TF8-SS,BO:3054410,,,1446.0,528.5,1431.2,522.2,29.6,12.5,83.39,66.31,,
556,Value Display,NAE6/Programming.Data Points.ECCP Delta T,AV:3045771,,,841.0,339.5,796.5,329.5,89.0,20.0,48.5,42.6,,
557,Value Display,NAE6/Programming.Data Points.CHR-T-Ph1,AV:3045035,,,621.1,236.5,604.0,228.5,34.2,16.0,35.82,29.67,,
558,Value Display,NAE6/Field Bus1.FEC-TP.Parameters.TW1-CELL-SEQ,AV:3101089,,,115.0,553.6,95.9,545.5,38.2,16.3,6.63,69.46,,
559,Value Display,NAE6/Field Bus2.FEC-AHU2.BCWS-T2,AI:3027017,,,1630.0,85.5,1615.2,78.2,29.6,14.5,94.0,10.73,,
560,Value Display,NAE6/Field Bus1.FEC-TP.TP6-SC,AO:3067721,,,937.0,597.5,922.2,591.2,29.6,12.5,54.04,74.97,,
561,Text Label,,,kW/Ton,,343.0,307.5,328.0,302.5,30.0,10.0,19.78,38.58,,
562,Value Display,NAE6/Field Bus2.TP6-KW.AI-5,AI:3029594,,,910.0,525.5,895.4,517.5,29.2,16.0,52.48,65.93,,
563,Value Display,NAE6/Field Bus1.FEC-CH2.CP2-SS,BO:3054326,,,201.0,208.5,187.6,203.4,26.8,10.2,11.59,26.16,,
564,Value Display,NAE6/Field Bus2.CH7-BACnet.AV-40,AV:3038596,,,1351.0,338.5,1334.6,332.2,32.8,12.5,77.91,42.47,,
565,Value Display,NAE6/Field Bus2.FEC-TRT2.TW-PH2,AI:3029197,,,1649.0,673.5,1628.6,666.2,40.8,14.5,95.1,84.5,,
566,Text Label,,,CELL 2 NDX,,60.0,584.5,29.5,577.0,61.0,15.0,3.46,73.34,,
567,Value Display,NAE6/Field Bus1.FEC-CH4.CH4TW-F,AI:3052960,,,401.0,408.5,381.5,401.0,39.0,15.0,23.13,51.25,,
568,Value Display,NAE6/Field Bus1.FEC-CH2.Parameters.CH2-eRATE,AV:3054633,,,194.0,307.5,180.4,300.9,27.2,13.1,11.19,38.58,,
569,Value Display,NAE6/Field Bus1.FEC-LP.PCWR-T,AI:3052982,,,764.0,46.5,747.4,38.4,33.2,16.2,44.06,5.83,,
570,Value Display,NAE6/Field Bus2.FEC-AHU2.BP2-SS,BO:3027031,,,1592.0,64.5,1577.2,58.2,29.6,12.5,91.81,8.09,,
571,Value Display,NAE6/Field Bus1.FEC-CH1.CH1R-T,AI:3052821,,,86.0,246.5,70.8,239.2,30.4,14.5,4.96,30.93,,
572,Value Display,NAE6/Field Bus2.FEC-CH5.CH5-AUTO,BI:3026934,,,1090.0,358.5,1074.7,353.4,30.5,10.2,62.86,44.98,,
573,Value Display,NAE6/Field Bus1.CH4-BACnet.AV-40,AV:3054190,,,416.0,339.5,396.8,333.4,38.3,12.2,23.99,42.6,,
574,Value Display,NAE6/Field Bus2.FEC-CH7.CH7R-T,AI:3026979,,,1366.0,229.5,1350.8,222.2,30.4,14.5,78.78,28.8,,
575,Text Label,,,TW1 SEQ,,68.0,553.5,44.5,546.0,47.0,15.0,3.92,69.45,,
576,Value Display,NAE6/Field Bus1.FEC-TP.TP3-SC,AO:3052915,,,769.0,597.5,754.2,591.2,29.6,12.5,44.35,74.97,,
577,Value Display,NAE6/Field Bus2.LP5-KW.AI-5,AI:3029379,,,861.0,149.5,846.4,141.5,29.2,16.0,49.65,18.76,,
578,Value Display,NAE6/Field Bus1.FEC-TF.TW4R-T,AI:3054360,,,536.0,688.5,523.1,681.2,25.8,14.5,30.91,86.39,,
579,Value Display,NAE6/Field Bus1.TF1-KW.AI-5,AI:3053865,,,266.0,538.5,251.4,530.5,29.2,16.0,15.34,67.57,,
580,Value Display,NAE6/Field Bus1.TP3-KW.AI-5,AI:3053779,,,780.0,525.5,765.4,517.5,29.2,16.0,44.98,65.93,,
581,Text Label,,,Delta T,,842.0,320.5,822.5,312.5,39.0,16.0,48.56,40.21,,
582,Value Display,NAE6/Field Bus1.TP1-KW.AI-5,AI:3053693,,,704.0,524.5,689.4,516.5,29.2,16.0,40.6,65.81,,
583,Value Display,NAE6/Field Bus2.FEC-TRT2.TW2-BLWDWN,AO:3109480,,,1051.0,502.5,1033.1,497.6,35.7,9.8,60.61,63.05,,
584,Value Display,NAE6/Field Bus1.CGM-CH9.CH9R-T,AI:3095991,,,527.0,292.5,511.8,285.2,30.4,14.5,30.39,36.7,,
585,Value Display,NAE6/Field Bus1.CGM-CH9.Parameters.CH9-LOAD,AV:3096014,,,580.0,311.5,552.0,304.2,56.1,14.6,33.45,39.08,,
586,Text Label,,,PID State,,942.0,749.5,916.5,741.5,51.0,16.0,54.33,94.04,,
587,Value Display,NAE6/Field Bus1.FEC-TP.TWR-HEADER-V,AO:3054440,,,873.0,751.5,850.0,744.1,45.9,14.8,50.34,94.29,,
588,Value Display,NAE6/Field Bus1.FEC-LP.LCWS-P,AI:3081120,,,818.0,27.5,796.5,21.5,43.0,12.0,47.17,3.45,,
589,Value Display,NAE6/Field Bus2.FEC-CH7.CH7STM-PRS,AI:3026969,,,1473.9,382.5,1458.7,375.2,30.4,14.5,85.0,47.99,,
590,Value Display,NAE6/Field Bus1.CGM-CH9.CH9TWS-T,AI:3095990,,,533.0,463.5,517.8,456.2,30.4,14.5,30.74,58.16,,
591,Value Display,NAE6/Field Bus1.FEC-CH4.CH4TW-V,AO:3052965,,,475.0,427.5,447.0,421.7,55.9,11.6,27.39,53.64,,
592,Value Display,NAE6/Field Bus1.FEC-TF.TW8R-T,AI:3054420,,,1468.0,688.5,1455.1,681.2,25.8,14.5,84.66,86.39,,
593,Value Display,NAE6/Field Bus1.FEC-TP.Parameters.TWFlow-TW2-WSP,AV:3091647,,,922.0,457.5,884.5,450.3,75.0,14.4,53.17,57.4,,
594,Text Label,,,TW2 SEQ,,1568.2,530.8,1544.7,523.2,47.0,15.0,90.44,66.59,,
595,Value Display,NAE6/Field Bus2.CH6-BACnet.AV-112,AV:3033293,,,1190.0,321.5,1170.8,315.4,38.3,12.2,68.63,40.34,,
596,Value Display,NAE6/Field Bus2.FEC-CH8.CH8-ENABLE,BO:3027005,,,1567.0,385.5,1549.1,380.6,35.7,9.8,90.37,48.37,,
597,Value Display,NAE6/Field Bus2.TP5-KW.AI-5,AI:3029551,,,873.0,525.5,858.4,517.5,29.2,16.0,50.35,65.93,,
598,Value Display,NAE6/Field Bus2.FEC-CH6.Parameters.CH6-eRATE,AV:3027075,,,1206.6,307.5,1193.0,300.9,27.2,13.1,69.58,38.58,,
599,Value Display,NAE6/Field Bus1.FEC-TF.TF4-SC,AO:3052889,,,513.0,547.5,498.2,541.2,29.6,12.5,29.58,68.7,,
600,Value Display,NAE6/Field Bus2.FEC-CH7.Parameters.CH7-%LOAD,AV:3027120,,,1357.1,285.5,1333.0,278.9,48.2,13.1,78.26,35.82,,
601,Value Display,NAE6/Field Bus2.CH8-BACnet.AV-6,AV:3038658,,,1549.0,227.5,1536.4,220.4,25.1,14.2,89.33,28.54,,
602,Value Display,NAE6/Field Bus1.FEC-TF.TW7R-T,AI:3054419,,,1376.0,688.5,1363.1,681.2,25.8,14.5,79.35,86.39,,
603,Value Display,NAE6/Field Bus1.FEC-LP.LCWR-P,AI:3081121,,,765.5,27.5,744.0,21.5,43.0,12.0,44.15,3.45,,
604,Value Display,NAE6/Field Bus1.FEC-AH1.OADB-T,AI:3052862,,,1262.0,40.5,1244.2,31.4,35.7,18.1,72.78,5.08,,
605,Value Display,NAE6/Field Bus1.FEC-CH1.CH1S-T,AI:3052823,,,153.0,246.5,137.8,239.2,30.4,14.5,8.82,30.93,,
606,Value Display,NAE6/Field Bus2.FEC-CH6.CH6-HAND,BI:3026949,,,1207.0,371.5,1191.7,366.4,30.5,10.2,69.61,46.61,,
607,Value Display,NAE6/Field Bus1.FEC-TRT.HX2-F,AI:3052998,,,183.0,738.5,166.1,732.8,33.7,11.5,10.55,92.66,,
608,Value Display,NAE6/Field Bus1.LP2-KW.AI-5,AI:3053474,,,689.0,149.5,674.4,141.5,29.2,16.0,39.73,18.76,,
609,Value Display,NAE6/Field Bus1.FEC-CH4.Parameters.Alarm Reset,MV:3054709,,,490.8,335.4,477.5,329.9,26.5,11.0,28.3,42.08,,
610,Text Label,,,TF-WSP,,162.0,505.5,141.5,498.0,41.0,15.0,9.34,63.43,,
611,Value Display,NAE6/Field Bus1.FEC-TF.TW6S-T,AI:3054415,,,1222.0,671.5,1207.2,664.2,29.6,14.5,70.47,84.25,,
612,Text Label,,,Drain,,1474.8,728.5,1461.8,721.5,26.0,14.0,85.05,91.41,,
613,Value Display,NAE6/Programming.Data Points.PRIM-F1,AV:3052134,,,442.0,126.5,406.2,118.0,71.5,17.0,25.49,15.87,,
614,Value Display,NAE6/Field Bus2.CH8-BACnet.AV-17,AV:3038676,,,1624.0,291.5,1599.2,286.1,49.5,10.9,93.66,36.57,,
615,Value Display,NAE6/Field Bus2.FEC-CH5.Parameters.CH5-eRATE,AV:3027049,,,1043.0,369.5,1028.4,361.5,29.2,16.0,60.15,46.36,,
616,Value Display,NAE6/Field Bus2.FEC-CH8.CA-PRESS,AI:3036398,,,1001.6,300.5,981.0,294.4,41.2,12.2,57.76,37.7,,
617,Value Display,NAE6/Field Bus1.FEC-AH1.Parameters.BCW-LOAD1,AV:3054490,,,81.0,124.5,51.8,117.0,58.4,15.1,4.67,15.62,,
618,Text Label,,,SP,,466.0,397.5,458.0,389.5,16.0,16.0,26.87,49.87,,
619,Value Display,NAE6/Field Bus2.FEC-CH8.CH8TW-V,AO:3027007,,,1567.0,433.5,1539.0,427.7,55.9,11.6,90.37,54.39,,
620,Button (Link),,,FEC-TF,NAE6/Field Bus1.FEC-TF,73.0,635.5,43.3,627.4,59.5,16.1,4.21,79.74,,
621,Button (Link),,,ECCP.CH9-BACnet,NAE6/Field Bus1.CH9-BACnet,629.0,409.5,611.9,402.0,34.3,15.0,36.27,51.38,,
622,Button (Link),,,Bnet,NAE6/Field Bus1.CH2-BACnet,229.0,378.5,215.2,371.3,27.6,14.3,13.21,47.49,,
623,Button (Link),,,ECCP.FEC-CH3,NAE6/Field Bus1.FEC-CH3,380.0,377.5,364.2,370.9,31.7,13.3,21.91,47.37,Yes,
624,Button (Link),,,ECCP.FEC-CH6,NAE6/Field Bus2.FEC-CH6,1269.0,378.5,1256.3,369.5,25.4,18.0,73.18,47.49,Yes,
625,Button (Link),,,ECCP.FEC-CH2,NAE6/Field Bus1.FEC-CH2,260.0,379.5,243.2,371.9,33.7,15.3,14.99,47.62,Yes,
626,Button (Link),,,ECCP.CGM-CH9,NAE6/Field Bus1.CGM-CH9,566.0,414.5,554.6,406.0,22.8,17.0,32.64,52.01,Yes,
627,Button (Link),,,FEC-AH1,NAE6/Field Bus1.FEC-AH1,73.2,79.5,52.0,70.5,42.4,18.0,4.22,9.97,Yes,
628,Button (Link),,,ECCP.FEC-CH4,NAE6/Field Bus1.FEC-CH4,493.0,377.5,478.7,370.4,28.7,14.3,28.43,47.37,Yes,
629,Button (Link),,,TP CGM,NAE6/Field Bus1.FEC-TP,954.5,402.5,919.0,394.7,71.0,15.5,55.05,50.5,,
630,Button (Link),,,ECCP.FEC-CH5,NAE6/Field Bus2.FEC-CH5,1151.0,377.5,1139.3,368.5,23.4,18.0,66.38,47.37,Yes,
631,Button (Link),,,Parameters,NAE6/Field Bus1.FEC-TP.Parameters,954.0,421.5,919.1,414.5,69.8,14.0,55.02,52.89,,
632,Button (Link),,,Parameters,NAE6/Field Bus1.FEC-TF.Parameters,73.0,654.5,37.0,648.0,72.0,13.0,4.21,82.12,,
633,Button (Link),,,FEC-LP,NAE6/Field Bus1.FEC-LP,1011.5,77.5,980.0,70.5,63.0,14.0,58.33,9.72,,
634,Button (Link),,,Bnet,NAE6/Field Bus1.CH3-BACnet,349.0,378.5,335.2,371.3,27.6,14.3,20.13,47.49,,
635,Button (Link),,,Bnet,NAE6/Field Bus2.CH5-BACnet,1123.0,378.5,1109.2,371.3,27.6,14.3,64.76,47.49,,
636,Button (Link),,,Bnet,NAE6/Field Bus2.CH7-BACnet,1421.0,388.5,1407.2,381.3,27.6,14.3,81.95,48.75,,
637,Button (Link),,,Bnet,NAE6/Field Bus1.CH1-BACnet,113.0,376.5,99.2,369.3,27.6,14.3,6.52,47.24,,
638,Button (Link),,,ECCP.FEC-CH1,NAE6/Field Bus1.FEC-CH1,142.0,378.5,126.5,370.7,31.0,15.6,8.19,47.49,Yes,
639,Button (Link),,,FEC-AHU2,NAE6/Field Bus2.FEC-AHU2,1677.0,79.5,1656.5,70.5,41.1,18.0,96.71,9.97,Yes,
640,Button (Link),,,Bnet,NAE6/Field Bus2.CH6-BACnet,1241.0,379.5,1227.2,372.3,27.6,14.3,71.57,47.62,,
641,Button (Link),,,Parameters,NAE6/Field Bus1.FEC-LP.Parameters,1012.0,93.5,977.6,87.0,68.9,13.0,58.36,11.73,,
642,Button (Link),,,Bnet,NAE6/Field Bus1.CH4-BACnet,465.0,377.5,451.2,370.3,27.6,14.3,26.82,47.37,,
643,Button (Link),,,Bnet,NAE6/Field Bus2.CH8-BACnet,1628.0,386.5,1614.2,379.3,27.6,14.3,93.89,48.49,,
644,Button (Link),,,TRT,NAE6/Field Bus1.FEC-TRT,73.0,673.5,44.5,664.5,57.1,18.0,4.21,84.5,,
645,Button (Link),,,ECCP.FEC-CH8,NAE6/Field Bus2.FEC-CH8,1603.0,386.5,1593.1,377.5,19.7,18.0,92.45,48.49,Yes,
646,Button (Link),,,ECCP.FEC-CH7,NAE6/Field Bus2.FEC-CH7,1397.0,384.5,1387.3,375.5,19.4,18.0,80.57,48.24,Yes,
647,Value Display,NAE6/Field Bus2.FEC-TRT2.Parameters.TW2-BLWDWN-WSP,AV:3109484,,,1144.0,499.5,1129.2,493.2,29.6,12.5,65.97,62.67,,
